Entity,Scorecard,Squad,Level,Status,Rule,Description,Failure Message,Last Evaluated
prod_trusted_bronze.internal.jacquard_scrape,"Data, AI, and ML Governed",Halo,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:05.394754
prod_trusted_bronze.internal.jacquard_scrape,"Data, AI, and ML Governed",Halo,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:05.394754
prod_trusted_bronze.internal.jacquard_scrape,"Data, AI, and ML Governed",Halo,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:05.394754
prod_trusted_bronze.internal.package_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:27:26.49035
prod_trusted_bronze.internal.package_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:27:26.49035
prod_trusted_bronze.internal.package_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:27:26.49035
prod_trusted_bronze.internal.package_quote_cache_consistency,"Data, AI, and ML Governed",Orange,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T09:27:26.49035
prod_trusted_bronze.internal.pam_carhire,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:53.561603
prod_trusted_bronze.internal.pam_carhire,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:53.561603
prod_trusted_bronze.internal.pam_carhire,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:53.561603
prod_trusted_bronze.internal.pam_carhire,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:53.561603
prod_trusted_bronze.internal.pam_hotels,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:49.117736
prod_trusted_bronze.internal.pam_hotels,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:49.117736
prod_trusted_bronze.internal.pam_hotels,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:49.117736
prod_trusted_bronze.internal.pam_hotels,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:49.117736
prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:44.911189
prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:44.911189
prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:44.911189
prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:44.911189
prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:44.911189
prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:44.911189
prod_trusted_bronze.internal.partner_user_foundation_behavior_view,"Data, AI, and ML Governed",Orca,Baseline,Fail,Datasets must have valid business criticality,"Datasets in Unity Catalog must be tagged with a valid business criticality, i.e. one of:
- p1
- p2
- p3",Dataset is assigned to `{{context.evaluation.captures.business_criticality}}` which is not a valid business criticality. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:44.911189
prod_trusted_bronze.internal.price_advice_model_query,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have data retention defined,Datasets in Unity Catalog must be tagged with an appropriate data retention period.,Data retention period is not defined. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:46.987112
prod_trusted_bronze.internal.price_advice_model_query,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have OOH support flag,Datasets in Unity Catalog must be tagged with a **ooh_support** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:46.987112
prod_trusted_bronze.internal.price_advice_model_query,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:46.987112
prod_trusted_bronze.internal.price_advice_model_query,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have valid data classification,"Datasets in Unity Catalog must be tagged with a valid data classification, i.e. one of:
- public
- internal
- confidential
- restricted",Dataset is assigned to `{{context.evaluation.captures.data_classification}}` which is not a valid data classification. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:46.987112
prod_trusted_bronze.internal.price_advice_model_query,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have valid data category,"Datasets in Unity Catalog must be tagged with a valid data category, i.e. one of:
- business_analytical_data
- business_insights_data
- business_performance_data
- inventory_data
- inventory_snapshot_data
- service_analytical_data
- service_data
- service_snapshot_data
- traveller_profile_data
- user_behaviour_data
- user_consent_data
- user_preference_data
",Dataset is assigned to `{{context.evaluation.captures.data_category}}` which is not a valid data category. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:46.987112
prod_trusted_bronze.internal.price_advice_model_query,"Data, AI, and ML Governed",Big Yus,Baseline,Fail,Datasets must have SOX scope flag,Datasets in Unity Catalog must be tagged with a **sox_scope** flag set to **true** or **false**.,Flag is not set on dataset. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-24T08:52:46.987112
