Entity,Scorecard,Squad,Level,Status,Rule,Description,Failure Message,Last Evaluated
price-accuracy-monitor,Technology Stays Current,Big Yus,Baseline,Fail,Services must set maxRequestHeaderSize to 32KiB in production Dropwizard config,"Microservices must explicitly set `maxRequestHeaderSize: 32KiB` in
`prod.yml` or equivalent production Dropwizard config, as per
[technology-stays-current/http-request-header-size](https://production-standards.skyscannerpage.com/standards/technology-stays-current/http-request-header-size/).","Set `maxRequestHeaderSize: 32KiB` in every production Dropwizard config
file. If this service is (a) gRPC only and does not serve HTTP traffic, or (b) Not a Java service, please
request an exemption stating this as the reason.

{{^context.evaluation.captures.productionConfigFiles}}
No production Dropwizard config files matching `prod.yml`, `production.yml`, `prod-*.yml`, or `production-*.yml` were found.
{{/context.evaluation.captures.productionConfigFiles}}
{{#context.evaluation.captures.missingHeaderSizeFiles}}
The following production Dropwizard config files are missing `maxRequestHeaderSize: 32KiB`:
- `{{relativePath}}`
{{/context.evaluation.captures.missingHeaderSizeFiles}}",2026-06-28T15:30:51.539526
price-changed-lambda-project,Technology Stays Current,Ganymede,Baseline,Fail,Lambda functions must not use end-of-life runtimes,"Lambda functions must not use runtime versions that have reached end-of-life, as these are no longer supported by AWS, as per [technology-stays-current/aws-lambda](https://production-standards.skyscannerpage.com/standards/technology-stays-current/aws-lambda/).","""To see which resources are failing this rule and must be updated to use a
supported Lambda runtime, check out the [Wiz Security
Graph](https://app.wiz.io/explorer/graph#%7E%28queryTitle%7E%27Lambda*20functions*20must*20not*20use*20eol*20or*20deprecated*20runtime%7Econtrol%7E%277d3283c1-dc23-5a51-a3f2-d3cd12f6782d%7Elayers%7E%28%7E%27public_exposure%29%7Eview%7E%27table%7Equery%7E%28relationships%7E%28%7E%28type%7E%28%7E%28reverse%7Etrue%7Etype%7E%27ALERTED_ON%29%29%7Ewith%7E%28select%7Etrue%7Etype%7E%28%7E%27CONFIGURATION_FINDING%29%7Ewhere%7E%28_and%7E%28%7E%28configurationRuleShortName%7E%28EQUALS%7E%28%7E%27Custom-Rule-2%29%29%29%7E%28_productIDs%7E%28LIST_CONTAINS_ALL%7E%28%7E%27883be774-f164-5203-9348-90177e6be117%29%29%29%29%29%29%29%29%7Eselect%7Etrue%7Etype%7E%28%7E%27SERVERLESS%29%29%29)
and update the Project filter for your project name.""",2026-06-28T15:09:11.413666
pricing-test-harness-cells,Changes Ship Reliably,Dancing Penguins,Baseline,Fail,Components must be deployed regularly,"Components must be redeployed at least once every four weeks to ensure redeployability for faster disaster recovery, as per [changes-ship-reliably/redeployability](https://production-standards.skyscannerpage.com/standards/changes-ship-reliably/redeployability/).",You have not redeployed your component in the past four weeks. Please ensure that it is redeployed regularly.,2026-06-29T15:19:28.515231
pricing-test-harness-cells,Customer Data Stays Protected,Dancing Penguins,Baseline,Fail,Repositories must not have critical-severity code scanning issues,"Repositories must not have critical-severity code scanning issues detected by CodeQL analysis, as these represent the most severe security vulnerabilities that require immediate remediation, as per [customer-data-stays-protected/dependencies-code-vulnerabilities](https://production-standards.skyscannerpage.com/standards/customer-data-stays-protected/dependencies-code-vulnerabilities/).","Please remediate your **critical-severity** code scanning issues in {{context.entity.descriptor.info.x-cortex-git.github.repository}} repository.

You can view the alerts that need remediation here:
https://github.com/{{context.entity.descriptor.info.x-cortex-git.github.repository}}/security/code-scanning?query=is%3Aopen+severity%3Acritical

Detailed steps on how to resolve them can be found [here](https://skyscanner.atlassian.net/wiki/x/pQJ7V).",2026-06-29T14:09:57.470599
pricing-test-harness-cells,Technology Stays Current,Dancing Penguins,Baseline,Fail,"Web applications must use React Router, and not a competing framework",As per [technology-stays-current/react-framework](https://production-standards.skyscannerpage.com/standards/technology-stays-current/react-framework/).,"Your web application doesn't use React Router, or it uses a competing React framework",2026-06-28T15:28:05.995774
pricing-test-harness-cells,Technology Stays Current,Dancing Penguins,Baseline,Fail,Web codebases must use Jest or Vitest as the Node.js test runner,"Web codebases must use Jest (directly, or via `backpack-react-scripts` which bundles it) or Vitest as the Node.js unit test runner, as per [technology-stays-current/node-js-test-runner](https://production-standards.skyscannerpage.com/standards/technology-stays-current/node-js-test-runner/).","Install `jest` (or `backpack-react-scripts`, which bundles it) or `vitest`
in your `package.json` dependencies or devDependencies.

See the [Node.js Test Runner](https://production-standards.skyscannerpage.com/standards/technology-stays-current/node-js-test-runner/) standard.",2026-06-28T15:28:05.995774
probot-access-repo,Technology Stays Current,Pigeon,Baseline,Fail,"Web applications must use React Router, and not a competing framework",As per [technology-stays-current/react-framework](https://production-standards.skyscannerpage.com/standards/technology-stays-current/react-framework/).,"Your web application doesn't use React Router, or it uses a competing React framework",2026-06-28T15:47:25.81111
prod_silicon.ml_platform.price_of_sin_kea,"Data, AI, and ML Governed",Ganymede,Baseline,Fail,Models must have a business criticality defined,"Models must include a business-criticality tag to indicate their criticality status, as per
[data-ai-ml-governed/models/model-catalog](https://production-standards.skyscannerpage.com/standards/data-ai-ml-governed/models/model-catalog/).
Required tag in UC: `business_criticality`","Model business criticality tag is not assigned or set to an invalid value. \
`Current value`:  {{context.evaluation.captures.business-criticality-value}}",2026-06-29T10:31:16.105519
prod_trusted_bronze.casc.carriergroups__alliance__v2,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:50.987438
prod_trusted_bronze.casc.carriergroups__brand__v2,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:56.927779
prod_trusted_bronze.casc.carriergroups_alliance,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:48.617843
prod_trusted_bronze.casc.carriergroups_alliance,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:48.617843
prod_trusted_bronze.casc.carriergroups_brand,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:47.707335
prod_trusted_bronze.casc.carriergroups_brand,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:47.707335
prod_trusted_bronze.casc.carriers__carrier__v2,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:56.787532
prod_trusted_bronze.casc.carriers_carrier,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:58.465092
prod_trusted_bronze.casc.carriers_carrier,"Data, AI, and ML Governed",Pigeon,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:58.465092
prod_trusted_bronze.casc.downstreamvisibility__tracking_config__v2,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:39:05.516737
prod_trusted_bronze.casc.downstreamvisibility_tracking_config,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:53.646387
prod_trusted_bronze.casc.downstreamvisibility_tracking_config,"Data, AI, and ML Governed",Kylin,Baseline,Fail,Datasets must have a description,Datasets in Unity Catalog should have a description.,Dataset does not have a description. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:38:53.646387
prod_trusted_bronze.google_hotel_price_accuracy.google_hotel_price_accuracy,"Data, AI, and ML Governed",Ganymede,Baseline,Fail,Datasets must have column descriptions,Datasets in Unity Catalog should have a description for all columns.,Dataset is missing a description for the following columns `{{context.evaluation.captures.columns_without_description}}`. See [guidance on updating](https://skyscanner.atlassian.net/wiki/spaces/UNDERSTAND/pages/633701327/HOW-TO+Manage+table+and+column+metadata+in+Unity+Catalog).,2026-06-29T08:43:11.464159
